,MSE,RMSE,R2_Score,Train_Time
0,9.604197612065251e-05,0.009800100821963646,0.826147430247537,0.0
1,0.0002963632717921509,0.017215204668901005,0.9278647916164258,267.7500088214874
2,0.00015836075732642439,0.012584147063922305,0.8962379912856973,338.02536702156067
3,0.0006438495669662557,0.02537419096180715,0.9680216411729549,398.87564969062805
4,0.004014382473704123,0.06335915461639402,0.5421460599176045,464.56085205078125
