,Split1,Split2,Split3,Split4,Split5
0,0.0720146894454956,0.07579267770051956,0.05770415440201759,0.037190210074186325,0.043981846421957016
1,0.025488436222076416,0.02954437956213951,0.019527168944478035,0.0220340508967638,0.017907658591866493
2,0.019357888028025627,0.01845811866223812,0.027093682438135147,0.00537498714402318,0.017902681604027748
3,0.013838132843375206,0.0052643208764493465,0.02705446258187294,0.005495467688888311,0.019508741796016693
4,0.013469369150698185,0.004508117213845253,0.031166454777121544,0.004389384761452675,0.014906786382198334
5,0.008289428427815437,0.0028608362190425396,0.028626006096601486,0.0038053630851209164,0.010336178354918957
6,0.0059870765544474125,0.002493517240509391,0.024540400132536888,0.003326021833345294,0.006798684597015381
7,0.0053458972834050655,0.0024738300126045942,0.01885482855141163,0.003201600629836321,0.0051758731715381145
8,0.0051135108806192875,0.002797458553686738,0.027192171663045883,0.0031157920602709055,0.004982703365385532
9,0.004917236976325512,0.003000328317284584,0.03900957107543945,0.0031437326688319445,0.004087626002728939
10,0.004735170863568783,0.0031961204949766397,0.02420235052704811,0.0032469178549945354,0.0038723971229046583
11,0.004605074878782034,0.0029855382163077593,0.009819965809583664,0.0028579612262547016,0.003846872830763459
12,0.0044966163113713264,0.0026622815057635307,0.00638004532083869,0.002933414652943611,0.0038134704809635878
13,0.004452917259186506,0.004280041437596083,0.004823850467801094,0.0028180370572954416,0.0038233038503676653
14,0.0043665156699717045,0.003732136217877269,0.004157286137342453,0.0027730052825063467,0.003815197153016925
15,0.00408683018758893,0.00289231282658875,0.006232619751244783,0.0027176442090421915,0.003746848786249757
16,0.004001826513558626,0.0023763205390423536,0.003797269659116864,0.002622810658067465,0.0036606821231544018
17,0.0038283849135041237,0.0031190207228064537,0.003514148062095046,0.0026154257357120514,0.0035774046555161476
18,0.003955061547458172,0.003095942782238126,0.003375404980033636,0.002824302762746811,0.003482166212052107
19,0.003692727768793702,0.003727138740941882,0.003139244392514229,0.0026123924180865288,0.0034184898249804974
20,0.0035945966374129057,0.0029241356533020735,0.002907906658947468,0.0029496478382498026,0.00335232843644917
21,0.0036164631601423025,0.0021742817480117083,0.002803196432068944,0.0031054378487169743,0.0037181442603468895
22,0.003389319172129035,0.0018225453095510602,0.0028406020719558,0.0027242733631283045,0.0036186629440635443
23,0.0032455020118504763,0.0022992428857833147,0.0028106779791414738,0.0024072343949228525,0.003468004520982504
24,0.0031386788468807936,0.002564107533544302,0.0025178405921906233,0.0022310076747089624,0.002927453024312854
25,0.0030168709345161915,0.002010441618040204,0.002379646059125662,0.002286380622535944,0.0029141914565116167
26,0.0029857512563467026,0.00227718404494226,0.002249273704364896,0.0021974067203700542,0.0028851469978690147
27,0.0033341299276798964,0.0024730758741497993,0.002134529175236821,0.00217446219176054,0.002760464558377862
28,0.002910285722464323,0.0023262815084308386,0.0020346471574157476,0.0020927165169268847,0.002796318382024765
29,0.002600783482193947,0.0020096234511584044,0.0019409041851758957,0.0019848481751978397,0.00270828022621572
30,0.002599762286990881,0.002019197680056095,0.0018512376118451357,0.0019556796178221703,0.0026311036199331284
31,0.0026470443699508905,0.002220164518803358,0.0017742607742547989,0.0019172084284946322,0.002576288301497698
32,0.003091605147346854,0.0019423881312832236,0.0017129546031355858,0.0018910514190793037,0.0025298818945884705
33,0.002278998028486967,0.0018616527086123824,0.0016608210280537605,0.0018907386111095548,0.0025008448865264654
34,0.002318831393495202,0.0017120811389759183,0.0016063754446804523,0.0018816576339304447,0.002427349565550685
35,0.00236080982722342,0.0016570622101426125,0.0015753851039335132,0.0018829319160431623,0.0023479575756937265
36,0.002345793414860964,0.0017648801440373063,0.001537815318442881,0.0018503098981454968,0.0023176083341240883
37,0.002247293246909976,0.0016525458777323365,0.0014439524384215474,0.0018392986385151744,0.0022311764769256115
38,0.002232031663879752,0.0017570053460076451,0.0016613209154456854,0.001813909038901329,0.002225714037194848
39,0.002166674705222249,0.00162787816952914,0.0016477706376463175,0.0017713425913825631,0.002115570707246661
40,0.002100577112287283,0.001601029303856194,0.0015620915219187737,0.0017085687723010778,0.0020680916495621204
41,0.002036100020632148,0.0015635243616998196,0.0014490850735455751,0.0016977847553789616,0.0019025765359401703
42,0.002066552871838212,0.0015332781476899981,0.0015783394919708371,0.0016560300718992949,0.0020756544545292854
43,0.0019586163107305765,0.001501706661656499,0.0015169059624895453,0.0016261361306533217,0.002027492970228195
