,Split1,Split2,Split3,Split4,Split5
0,0.05827245116233826,0.0013047101674601436,0.0008904561400413513,0.001131729455664754,0.0006117774755693972
1,0.01390786562114954,0.0012679453939199448,0.0009594217408448458,0.001156884478405118,0.0004183054552413523
2,0.005799772683531046,0.0012435981770977378,0.0009049003128893673,0.001389088574796915,0.0003765489091165364
3,0.005003590602427721,0.0012123866472393274,0.0008142878650687635,0.0013031067792326212,0.00035029908758588135
4,0.004852596670389175,0.0011721071787178516,0.0008502494310960174,0.0011256131110712886,0.00033487656037323177
5,0.0053627984598279,0.0011616585543379188,0.0007988493889570236,0.0008389839204028249,0.0003227491688448936
6,0.004850889556109905,0.001130366581492126,0.000831042299978435,0.0007916113245300949,0.0003118438762612641
7,0.004718493670225143,0.0011533282231539488,0.0008676415891386569,0.0006930840318091214,0.0003073531552217901
8,0.004943364765495062,0.0011039093369618058,0.0008619484142400324,0.0006594107835553586,0.0003435964463278651
9,0.004721527453511953,0.0011905406136065722,0.0008481117547489703,0.0006736340583302081,0.0006018499843776226
10,0.004970968700945377,0.00120840675663203,0.0008529031765647233,0.0007144142291508615,0.0011544569861143827
11,0.0047942837700247765,0.0016447374364361167,0.0008543984149582684,0.0007776446873322129,0.000590201816521585
12,0.005143845919519663,0.0021619999315589666,0.0008586911717429757,0.0009640781790949404,0.000413446978200227
13,0.004329598043113947,0.00183733063749969,0.0008613562094978988,0.0009359303512610495,0.0003310715837869793
14,0.004229486454278231,0.0012400560081005096,0.0008856108761392534,0.0011361887445673347,0.0003211281727999449
15,0.004812993109226227,0.0012542715994641185,0.000979727366939187,0.0010091842850670218,0.0003296109498478472
16,0.004781019873917103,0.0012949839001521468,0.0008977190009318292,0.0010285032913088799,0.000365017302101478
17,0.004000615794211626,0.0011930142063647509,0.0008031422621570528,0.000831095443572849,0.0004508232814259827
18,0.0033726415131241083,0.0013382635079324245,0.0007084067910909653,0.000840703200083226,0.0006051124073565006
19,0.00358216417953372,0.0023921302054077387,0.0006422523874789476,0.0008156327530741692,0.0007109491853043437
20,0.004092238377779722,0.004879278130829334,0.0006044475012458861,0.0007710664067417383,0.0005840945523232222
21,0.003957622684538364,0.007256269454956055,0.0005913401255384088,0.0007395752472802997,0.000731470063328743
22,0.0037030139937996864,0.003112092847004533,0.0005778691847808659,0.0007667393074370921,0.0006922684260644019
23,0.0029548017773777246,0.0016300760908052325,0.0005855032941326499,0.0007804028573445976,0.0004912984441034496
24,0.002522332826629281,0.0012073710095137358,0.0006347537273541093,0.0009046760969795287,0.0005679650348611176
25,0.0029928237199783325,0.0012636753963306546,0.0008230757666751742,0.0008893160847947001,0.0006092098192311823
26,0.0027440688572824,0.001224883017130196,0.0013528753770515323,0.0009584770305082202,0.0005716230371035635
27,0.004350434057414532,0.0011366207618266344,0.0025071597192436457,0.0008314659935422242,0.0005007126019336283
28,0.006864887196570635,0.0010549183934926987,0.003885312471538782,0.001005380298011005,0.000457669171737507
29,0.002928571542724967,0.0010834370041266084,0.004985337145626545,0.0010348765645176172,0.00044289231300354004
30,0.0026974277570843697,0.0012308289296925068,0.0031188218854367733,0.0008269434329122305,0.0004510171711444855
31,0.0021411979105323553,0.0014733028365299106,0.002346862806007266,0.0008639450534246862,0.0004732210945803672
32,0.0021831803023815155,0.0016490184934809804,0.002682202262803912,0.000830833159852773,0.0005235621938481927
33,0.0026512460317462683,0.0015612724237143993,0.0010333217214792967,0.0007068493869155645,0.0005861344397999346
34,0.004094161558896303,0.0012804652797058225,0.0006867729243822396,0.0005812722956761718,0.0006752762710675597
35,0.006488784682005644,0.0010949947172775865,0.0007822917541489005,0.000514498446136713,0.0006483721663244069
36,0.0035200342535972595,0.0010073829907923937,0.001177423633635044,0.00047966541023924947,0.000627421191893518
37,0.001898589776828885,0.0009639686322771013,0.0020369053818285465,0.0004525990516413003,0.0005320623749867082
38,0.0018224710365757346,0.0009356316877529025,0.0027806537691503763,0.00045285921078175306,0.0005828749272041023
39,0.0019565289840102196,0.0009248322458006442,0.0023746152874082327,0.000490135105792433,0.0005603376775979996
40,0.0018764541018754244,0.0009172438294626772,0.0012567266821861267,0.0006112714181654155,0.000502196024172008
41,0.0015430853236466646,0.0008977972902357578,0.0008725256193429232,0.0009465868351981044,0.0004686402971856296
42,0.0015762174734845757,0.0008935785735957325,0.0007189281168393791,0.0012632467551156878,0.00046168832341209054
43,0.0018414872465655208,0.0009392944048158824,0.0006586559466086328,0.00284286355599761,0.0004723717865999788
44,0.0022567554842680693,0.0011402848176658154,0.0006295550265349448,0.0021791881881654263,0.0005029749590903521
45,0.0028927295934408903,0.0019409804372116923,0.000640360580291599,0.002906393026933074,0.0005303773796185851
46,0.0027739943470805883,0.003893971908837557,0.0006564983050338924,0.004070618189871311,0.00055829988559708
47,0.00215104385279119,0.004997323267161846,0.0007202423876151443,0.0030090976506471634,0.0005623980541713536
48,0.001736190402880311,0.006439028773456812,0.0008538674446754158,0.0014405607944354415,0.0006019254215061665
49,0.001527132117189467,0.0014803329249843955,0.0011121522402390838,0.0006807183963246644,0.0005503894062712789
