,Split1,Split2,Split3,Split4,Split5
0,0.0003616711182985455,0.0002880909014493227,0.0002529883640818298,0.000593939854297787,0.0006634076707996428
1,0.0005974947125650942,0.00048515922389924526,0.0003858350683003664,0.0008136887918226421,0.0004667579778470099
2,0.0008192639797925949,0.0006125361542217433,0.0005298166070133448,0.0008166327606886625,0.00032253345125354826
3,0.0028205886483192444,0.0006578918546438217,0.0007105343975126743,0.0006492402171716094,0.0002869964810088277
4,0.0004270533099770546,0.0003714927297551185,0.0009112039115279913,0.0004395134747028351,0.0002502719289623201
5,9.721248352434486e-05,0.00023474708723369986,0.0004361839673947543,0.0014682515757158399,0.0002274643920827657
6,0.0005576235707849264,0.00017032485629897565,0.0004093231400474906,0.001012460794299841,0.00021239872148726135
7,0.0006658967467956245,0.00015399647236336023,0.0002583240275271237,0.0015789438039064407,0.0002274160651722923
8,0.0012093064142391086,0.00017173418018501252,0.00022199866361916065,0.0006386326276697218,0.0003611947176977992
9,0.0014249313389882445,0.00020798023615498096,0.0002267615491291508,0.0003060342278331518,0.0008573695085942745
10,0.0010738286655396223,0.0002516262175049633,0.0002443267439957708,0.0004104315012227744,0.0010170894674956799
11,0.0008579394198022783,0.0003013570385519415,0.00030320690711960196,0.00047477142652496696,0.0012109522940590978
12,0.0009275694610551,0.0003012903907801956,0.0003450487565714866,0.00025628585717640817,0.0033794620539993048
13,0.0008693499839864671,0.0002957243996206671,0.00041998058441095054,0.00021468552586156875,0.0015105948550626636
14,0.0007782987668178976,0.00025333280791528523,0.0005333182634785771,0.00020613304513972253,0.0013383209006860852
15,0.0008519924012944102,0.00021177403687033802,0.0006133684073574841,0.0002045159781118855,0.0022532977163791656
16,0.0008429710287600756,0.00017195852706208825,0.0007338423747569323,0.00020167810725979507,0.0003673440951388329
17,0.0008149778586812317,0.00013519564527086914,0.0008327293326146901,0.00020137157116550952,0.00021633922006003559
18,0.0006653469754382968,0.00010686743189580739,0.0008525050361640751,0.00019460312614683062,0.00020511829643510282
19,0.0006322870613075793,8.618579886388034e-05,0.0009373889188282192,0.00018683641974348575,0.00020283294725231826
20,0.0008759881020523608,6.91822060616687e-05,0.0009414547821506858,0.00018604978686198592,0.00020202426821924746
21,0.0009501799941062927,5.7003409892786294e-05,0.0009328228770755231,0.00019608782895375043,0.00020324475190136582
22,0.0007681539282202721,6.425988976843655e-05,0.0008829286671243608,0.00021196779562160373,0.00020410168508533388
23,0.000727976206690073,0.00013666054292116314,0.0009318532538600266,0.0002233842242276296,0.00020360946655273438
24,0.0005590926157310605,0.00036825580173172057,0.0009617727482691407,0.0002205303026130423,0.00020371103892102838
25,0.0004701254074461758,0.0003082319744862616,0.000932522932998836,0.00022105436073616147,0.0002038192906184122
26,0.0005921582924202085,5.9930174757028e-05,0.000940411991905421,0.0002254288992844522,0.00020356637833174318
27,0.0007099557551555336,6.341210246318951e-05,0.0009030501823872328,0.0002136268449248746,0.00020281779870856553
28,0.0005423533730208874,8.88657959876582e-05,0.0009419969865120947,0.00020546249288599938,0.000203042829525657
29,0.0004033889272250235,9.090750972973183e-05,0.0009467221098020673,0.0002049035974778235,0.00020357973698992282
30,0.0004800317983608693,9.106461948249489e-05,0.0009359364630654454,0.00020402250811457634,0.00020505681459326297
31,0.0005940092378295958,8.804457320366055e-05,0.0009730013553053141,0.0002091743517667055,0.00020817521726712584
32,0.0005950654158368707,8.548863843316212e-05,0.0009276799391955137,0.00020708676311187446,0.00021545916388276964
33,0.0007523554959334433,8.779747440712526e-05,0.0010016625747084618,0.00020885466074105352,0.0002352006413275376
34,0.0008878066437318921,9.736519859870896e-05,0.001001412165351212,0.0002158986171707511,0.00028580616344697773
35,0.000611711700912565,0.00011493365309434012,0.0010906201787292957,0.00021067200577817857,0.0004081572114955634
36,0.0005247629596851766,0.0001482921070419252,0.0010662159183993936,0.00021784647833555937,0.0006692329188808799
37,0.00040205364348366857,0.00021801171533297747,0.0010949751595035195,0.00022050213010516018,0.0010101248044520617
38,0.0002946447057183832,0.00033589560189284384,0.0010044319787994027,0.00021505479526240379,0.000824746151920408
39,0.0002517269167583436,0.000438518327428028,0.0011330804554745555,0.00021878021652810276,0.0003665190888568759
40,0.000312391814077273,0.0005113957449793816,0.001066268770955503,0.00022302349680103362,0.00020528025925159454
41,0.00031320491689257324,0.0004313405661378056,0.0010450572008267045,0.00023764354409649968,0.00017736108566168696
42,0.0005329640116542578,0.00029995577642694116,0.0010412461124360561,0.0002217261353507638,0.00017272980767302215
43,0.0009364057914353907,0.0002211897080997005,0.0010454575531184673,0.000204517476959154,0.00017144532466772944
44,0.0007648285245522857,0.0001732981181703508,0.001035992638207972,0.00020397028129082173,0.00017180056602228433
45,0.0005971472128294408,0.0001306671620113775,0.00104312296025455,0.00020279089221730828,0.0001722130400594324
46,0.00026320788310840726,9.87702514976263e-05,0.0009705275879241526,0.00020651504746638238,0.00017341550847049803
47,0.00017001706873998046,7.726863987045363e-05,0.001012850203551352,0.00020404877432156354,0.00017638782446738333
48,0.0001885958481580019,6.168666004668921e-05,0.0009722031536512077,0.0002100592537317425,0.00018176922458223999
49,0.0002465875877533108,5.101072019897401e-05,0.000977231771685183,0.0002064352302113548,0.00019169070583302528
