,MSE,RMSE,R2_Score,Train_Time
0,4.950323835054462e-05,0.007035853775523239,0.9222433835402261,0.0
1,0.00010451547562842926,0.010223281059837358,0.9748110667371207,341.1993992328644
2,5.993053652157047e-05,0.007741481545645541,0.9600511825377612,420.3359649181366
3,0.0008094049086580122,0.028450042331392273,0.9078768822519607,585.2501180171967
