,MSE,RMSE,R2_Score,Train_Time
0,0.00010910703273499005,0.010445431189519658,0.8286214401295772,0.0
1,0.00017782796770773366,0.013335215322886004,0.957142262579484,33.93719696998596
2,5.224529219230765e-05,0.007228090494197458,0.965174053793084,41.343183755874634
3,0.00040196285990538546,0.02004901144459211,0.9542502504280608,57.71742105484009
