,MSE,RMSE,R2_Score,Train_Time
0,0.0002400351484087982,0.015493067753314648,0.6625013942410753,0.0
1,0.0008069541823119595,0.028406938981734013,0.8071973929591245,20.356686115264893
2,0.00010693275986894156,0.01034082974760447,0.9277491643270344,25.49414086341858
3,0.00010971986641494674,0.010474725123598554,0.9944940310776923,29.539332151412964
4,0.0033796260176481574,0.05813455098001667,0.6105183158967826,34.003228187561035
