,Split1,Split2,Split3,Split4,Split5
0,0.0015693921595811844,4.68651378469076e-05,9.847828187048435e-05,0.0001481114304624498,0.00015415617963299155
1,0.0001991848403122276,1.694004276941996e-05,0.00015497820277232677,0.0004340816230978817,0.00013599920202977955
2,0.00011920188990188763,4.969111978425644e-05,0.00014382168592419475,0.0007564047118648887,0.00017072164337150753
3,7.638928946107626e-05,1.3493704500433523e-05,0.00017578552069608122,0.001183057902380824,0.00014912275946699083
4,8.179783617379144e-05,1.3506787581718527e-05,0.00015625944070052356,0.003053280059248209,0.00014924420975148678
5,8.938403334468603e-05,1.2507884093793109e-05,0.00017539506370667368,0.003026079386472702,0.00016899169713724405
6,8.647693175589666e-05,2.20435449591605e-05,0.00015284352411981672,0.0009247350972145796,0.00020338936883490533
7,8.388817514060065e-05,8.860359230311587e-05,0.00016192429757211357,0.00014000041119288653,0.0002793099556583911
8,7.946200639707968e-05,0.00013083855446893722,0.00014929825556464493,6.570463301613927e-05,0.0004078401834703982
9,7.606096187373623e-05,0.0006964152562431991,0.00016556870832573622,5.937533569522202e-05,0.00046163599472492933
10,7.024134538369253e-05,0.0003554564609657973,0.0001629847101867199,4.7681794967502356e-05,0.0004651063645724207
11,6.360991392284632e-05,8.202755998354405e-05,0.00018579915922600776,4.3466410716064274e-05,0.00031684766872785985
12,6.248524005059153e-05,8.657229045638815e-05,0.0001761815947247669,4.2017552914330736e-05,0.0002426923019811511
13,5.6185370340244845e-05,0.0001290378422709182,0.0001346299541182816,4.179510870017111e-05,0.00021137790463399142
14,5.394680556491949e-05,5.394864274421707e-05,0.00010240022675134242,4.301626540836878e-05,0.00018356929649598897
15,5.268491440801881e-05,6.858741107862443e-05,8.506175072398037e-05,4.6356843085959554e-05,0.0001797710283426568
16,5.1119721319992095e-05,5.700750261894427e-05,7.498625927837566e-05,5.2922132454114035e-05,0.00019782906747423112
17,5.2276704082032666e-05,4.180748146609403e-05,8.444752165814862e-05,7.223056309157982e-05,0.00021402770653367043
18,5.0273549277335405e-05,3.557279706001282e-05,9.42399274208583e-05,0.0001107027055695653,0.00023583252914249897
19,5.157048144610599e-05,2.7877349566551857e-05,0.0001247124746441841,0.00015495976549573243,0.0002792700834106654
20,5.190153024159372e-05,2.5024046408361755e-05,0.00019512418657541275,0.0002898938546422869,0.0003740257816389203
21,5.165135007700883e-05,2.143412893929053e-05,0.0003592120192479342,0.00029150221962481737,0.00035300705349072814
22,5.1776456530205905e-05,1.984071968763601e-05,0.0003870612126775086,0.0003332518972456455,0.0003748617600649595
23,4.898063707514666e-05,1.5344236089731567e-05,0.00017020813538692892,0.00029734880081377923,0.0003058274742215872
24,4.735773472930305e-05,1.224155039381003e-05,8.271947444882244e-05,0.0003225899417884648,0.0002577948325779289
25,4.726026963908225e-05,1.243651240656618e-05,7.483524677809328e-05,0.0002891475451178849,0.00024179794127121568
26,4.5002714614383876e-05,1.4872151950839907e-05,6.818550900788978e-05,0.00028407314675860107,0.00022869942768011242
27,3.957511580665596e-05,1.6384796253987588e-05,9.65574145084247e-05,0.00026427151169627905,0.0002369983121752739
28,3.583884972613305e-05,1.7293194105150178e-05,0.00010781909804791212,0.000297717924695462,0.0002498688700143248
29,6.855592801002786e-05,1.8092543541570194e-05,0.0001362973271170631,0.0003148075193166733,0.00026746420189738274
30,4.009195981780067e-05,1.3960927390144207e-05,0.0001602312840986997,0.0003838340344373137,0.0002814368926919997
31,3.589496554923244e-05,2.471881998644676e-05,0.00020997667161282152,0.000376323820091784,0.00029782249475829303
32,4.0727823943598196e-05,4.503524178289808e-05,0.00025427696527913213,0.0004238018300384283,0.0003030135703738779
33,6.281305832089856e-05,4.292662561056204e-05,0.00029309457750059664,0.00030708161648362875,0.00031615037005394697
34,3.471428499324247e-05,3.3517531846882775e-05,0.0002086335007334128,0.00038279977161437273,0.0002770079008769244
35,7.69016842241399e-05,2.2195486963028088e-05,0.00014514490612782538,0.0001932487211888656,0.0003288636216893792
36,3.75648305634968e-05,2.565197428339161e-05,9.06352506717667e-05,0.00033821340184658766,0.0005035579088144004
37,4.6555360313504934e-05,2.4067336198640987e-05,8.735325536690652e-05,0.00014379367348738015,0.0002968365151900798
38,2.879513158404734e-05,1.41216441988945e-05,8.284588693641126e-05,0.000278965278994292,0.0002881370601244271
39,5.602728924714029e-05,1.650164085731376e-05,9.973978740163147e-05,0.0001093297396437265,0.00018318100774195045
40,4.4964464905206114e-05,0.0001223726139869541,0.00011306907254038379,0.00026830623392015696,0.00013267558824736625
41,3.493100302875973e-05,0.0004858284955844283,0.0001465931854909286,0.00011579960846574977,0.00011301773338345811
42,3.331457992317155e-05,0.00010716479300754145,0.0001842477504396811,0.0003017257549799979,0.00011264957720413804
43,2.628560469020158e-05,3.591437780414708e-05,0.00023678858997300267,0.00017108987958636135,0.00011932172492379323
44,4.514438842306845e-05,0.0002020739921135828,0.00028698021196760237,0.00036878592800348997,0.0001430680713383481
45,9.060949378181249e-05,0.0002622625033836812,0.00022999037173576653,0.0002476728113833815,0.00018939783331006765
46,8.0865305790212e-05,0.00026447558775544167,0.0001559689117129892,0.0003900169103872031,0.00027526303892955184
47,9.451471123611555e-05,0.00010529764404054731,0.00010186480358242989,0.00017729253158904612,0.00034188214340247214
48,5.7865690905600786e-05,0.00010785736958496273,9.529157978249714e-05,0.00025849349913187325,0.0004212514031678438
49,7.537967758253217e-05,4.496795736486092e-05,8.860797242959961e-05,9.830597264226526e-05,0.0003695090126711875
