,MSE,RMSE,R2_Score,Train_Time
0,7.537968020521171e-05,0.008682147211675905,0.8940132845524549,0.0
1,8.369085724265793e-05,0.009148270724167379,0.9800040500246986,20.941505908966064
2,5.4884428191520325e-05,0.007408402539786855,0.9629164550963584,25.939025163650513
3,0.0002547278665855106,0.015960196320393763,0.9872172309091101,30.920462131500244
4,0.0029405386433356225,0.054226733659106026,0.661120509489408,35.50426697731018
