,Split1,Split2,Split3,Split4,Split5
0,0.15189377963542938,1.699547529220581,0.14812563359737396,0.00996025837957859,0.025655413046479225
1,0.029972044751048088,0.0030691479332745075,0.0036372316535562277,0.0005189724615775049,0.024500787258148193
2,0.029673203825950623,0.002295579295605421,0.003009751671925187,0.00043488453957252204,0.024643344804644585
3,0.019117755815386772,0.0026190567295998335,0.002679793629795313,0.00040381995495408773,0.024608880281448364
4,0.009619561955332756,0.002970427041873336,0.002635166747495532,0.0004973842878825963,0.03890886902809143
5,0.005300119053572416,0.0029107751324772835,0.00253497576341033,0.00042790453881025314,0.018978958949446678
6,0.004023965448141098,0.0023576817475259304,0.002361203311011195,0.0003943151968996972,0.016655893996357918
7,0.003530450165271759,0.0017885530833154917,0.0022500294726341963,0.0003062281175516546,0.01177988387644291
8,0.003173664677888155,0.0014768779510632157,0.00212485040538013,0.00028944999212399125,0.0035299963783472776
9,0.002839601831510663,0.001474313554354012,0.002010845812037587,0.0002811045851558447,0.002425815211609006
10,0.002500177826732397,0.0016246745362877846,0.0019287456525489688,0.0002687517844606191,0.0013449121033772826
11,0.002208588644862175,0.0018251871224492788,0.001862421166151762,0.00029114008066244423,0.0008528462494723499
12,0.002000875072553754,0.0022228159941732883,0.0018284495454281569,0.0002831743622664362,0.0007223363500088453
13,0.001865135389380157,0.0026101507246494293,0.001816114760003984,0.00026592719950713217,0.0006793781067244709
14,0.0017608017660677433,0.003206358291208744,0.0018232135334983468,0.0002721200871746987,0.0005862191319465637
15,0.0017546075396239758,0.003345756558701396,0.0018382843118160963,0.0002640743914525956,0.0005400661029852927
16,0.0016789735527709126,0.0032183805014938116,0.0018431995995342731,0.00025801314041018486,0.0004929620190523565
17,0.0016669761389493942,0.00266861985437572,0.001832338864915073,0.0002867183939088136,0.0004645836597774178
18,0.0016304325545206666,0.0018436459358781576,0.0018106265924870968,0.0003212197043467313,0.0004593878984451294
19,0.001608590711839497,0.0018817734671756625,0.0017786313546821475,0.0002813731553032994,0.0004694020899478346
20,0.0015849423361942172,0.0021000432316213846,0.0017391437431797385,0.0003779766848310828,0.0004885743255726993
21,0.0015754057094454765,0.0023330228868871927,0.001702763605862856,0.00030177016742527485,0.0005272937123663723
22,0.0015386984450742602,0.00246242037974298,0.001673968625254929,0.00026931948377750814,0.0005952276405878365
23,0.0015334759373217821,0.002560717985033989,0.001619023852981627,0.00022341993462760001,0.0006599827902391553
24,0.0014548335457220674,0.0025716370437294245,0.0033496934920549393,0.00024670298444107175,0.0007298371056094766
25,0.0014621027512475848,0.0025172207970172167,0.0015470553189516068,0.0001952190068550408,0.0007241928833536804
26,0.0013740257127210498,0.0024302657693624496,0.0012107451912015676,0.00026667019119486213,0.0006739625241607428
27,0.0014142506988719106,0.0023435624316334724,0.0012117562582716346,0.0001844256476033479,0.000637583143543452
28,0.0013227396411821246,0.002280707936733961,0.0012371479533612728,0.0002023758861469105,0.0005926158046349883
29,0.0013885487569496036,0.0022641371469944715,0.0012481717858463526,0.0001963515387615189,0.0005886498256586492
30,0.001274234033189714,0.0022708596661686897,0.0012592527782544494,0.00019874861754942685,0.0006330427131615579
31,0.0013321437872946262,0.0023532407358288765,0.0012819645926356316,0.00022137045743875206,0.0007157849031500518
32,0.0012520895106717944,0.0024124630726873875,0.0012991291005164385,0.0001858777686720714,0.0008265348733402789
33,0.0012928381329402328,0.002510760212317109,0.0013250955380499363,0.00026063559926114976,0.0009331495384685695
34,0.0012867620680481195,0.002578963292762637,0.0013339947909116745,0.00023661735758651048,0.0009722462273202837
35,0.0012730794260278344,0.002631088951602578,0.0013303760206326842,0.00024319186923094094,0.0008158370619639754
36,0.0012769404565915465,0.0026583210565149784,0.0013118931092321873,0.00048767559928819537,0.0006154847797006369
37,0.001321400748565793,0.002622821368277073,0.0012538640294224024,0.00026808047550730407,0.000478341564303264
38,0.0013064293889328837,0.002519445028156042,0.0012515155831351876,0.00018373507191427052,0.0004385185893625021
39,0.0013125771656632423,0.0024823397397994995,0.0012576403096318245,0.00023539728135801852,0.0004392571863718331
40,0.0013597797369584441,0.00242638704366982,0.0012545109493657947,0.0003726050490513444,0.0005134371458552778
41,0.0013315363321453333,0.0024134612176567316,0.0012232685694471002,0.00021808300516568124,0.0007070104475133121
42,0.0013407934457063675,0.0023248472716659307,0.0011712025152519345,0.000237125888816081,0.0011070120381191373
43,0.0013140469091013074,0.002365005435422063,0.0011138503905385733,0.00015897148114163429,0.0017121651908382773
44,0.0013450485421344638,0.0023196341935545206,0.0010988115100190043,0.0001589310122653842,0.0014683518093079329
45,0.0013445690274238586,0.002395567251369357,0.001059280359186232,0.00016365633928216994,0.0007258066907525063
46,0.0013263644650578499,0.0023357535246759653,0.0010730947833508253,0.00018658807675819844,0.0004667116154450923
47,0.0012259609065949917,0.0023645448964089155,0.0010392761323601007,0.0001627702877158299,0.0003206428373232484
48,0.0011837934143841267,0.002242287853732705,0.0010178223019465804,0.0001576560753164813,0.0002961748687084764
49,0.0012984208296984434,0.0025276767555624247,0.0009748907759785652,0.00021991407265886664,0.00033417544909752905
