,MSE,RMSE,R2_Score,Train_Time
0,0.00041839678793534324,0.020454749764671855,0.8991635573072997,0.0
1,0.00026911039283629055,0.016404584506664304,0.9351425835768123,106.66191506385803
2,7.143707282389626e-05,0.008452045481650952,0.9523810940479178,97.84054708480835
3,0.00012527896092823243,0.01119280844686589,0.9937404037530618,136.4922058582306
4,0.0022673638860263197,0.047616844561838824,0.741938023829914,135.73118209838867
