,MSE,RMSE,R2_Score,Train_Time
0,0.0015589422067481284,0.03948344218464404,0.624284432804293,0.0
1,0.0013644795939287756,0.036938862921437846,0.6711512316872273,26.936408042907715
2,0.0003804544956505182,0.01950524277343192,0.7463946081316943,33.28923010826111
3,0.0008146354014816892,0.028541818468375297,0.9592965278131663,39.628741979599
4,0.0008000590607034111,0.02828531528379012,0.9089405879972156,45.83234906196594
